codigo,nombre,marca,confidence,final_score,imagen_url,candidate_url,reused_from,error
00002396,Supreme Floral Soccer Jersey White - Size M,SUPREME,HIGH,105,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00002396.jpg,https://images.stockx.com/images/Supreme-Floral-Soccer-Jersey-White-Product.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=41&dpr=3&trim=color&updated_at=1760018837,,
00000247,Amiri Core Logo Trucker Hat Black - Regulable,AMIRI,HIGH,75,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000247.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/104/005/505/original/1478825_01.jpg.jpeg?width=750,,
00000248,Amiri Ma Logo Trucker Hat Black/Blue - Regulable,AMIRI,HIGH,99,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000248.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/066/683/274/original/889579_01.jpg.jpeg?action=crop&width=750,,
11000042,DM - Travis Scott Cactus Jack x Nike T-Rexx Glow In The Dark Tee Black - Size L,Nike x Travis Scott,HIGH,95,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/11000042.webp,https://images.stockx.com/images/Travis-Scott-x-FC-Barcelona-2024-25-Match-Away-Cactus-Jack-Jersey-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1746803562,,
11000043,DM Adidas Adistar Jellyfish Pharrell Williams Triple Black - 40 (7 US),ADIDAS,HIGH,87,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/11000043.webp,https://images.stockx.com/images/adidas-Adistar-Jellyfish-Pharrell-Williams-Triple-Black.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1764019750,,
11000044,DM Nike Air Force 1 Low x Swarovski Ja Morant - 42 (8.5 US),NIKE,HIGH,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/11000044.webp,https://sneakerbardetroit.com/wp-content/uploads/2025/06/ja-morant-swarovski-nike-air-force-1-low-iq9772-001-11.webp,,
11000045,DM Nike Mind 001 LT Smoke Grey - 40.5 (9 US),NIKE,HIGH,117,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/11000045.jpg,https://static.nike.com/a/images/t_web_pdp_936_v2/f_auto/930c1f5c-5116-4ed4-b650-333074bbde60/NIKE+MIND+001.png,,
11000046,DM - Bola Travis Scott Cactus Jack Smiley Glow In The Dark Basketball,TRAVIS SCOTT,MEDIUM,66,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/11000046.png,https://shop.travisscott.com/cdn/shop/files/SMILEYGLOWINTHEDARKBASKETBALL2_4a1225b7-c720-4768-84b1-aab47c2f3b6b_1000x.png?v=1765387341,,
00010721,Amiri Newport Black - 40IT,AMIRI,MEDIUM,52,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010721.jpg,https://img.ssensemedia.com/images/251886M237019_1/amiri-black-and-white-ma-1-sneakers.jpg,,
00010725,Amiri Newport Black - 42 IT,AMIRI,MEDIUM,57,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010725.jpg,https://images.stockx.com/images/AMIRI-MA-1-White-Black-Black.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=41&dpr=3&trim=color&updated_at=1737658605,,
00010733,Amiri Skyline Tobacco 41 IT,AMIRI,MEDIUM,52,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010733.webp,https://cdn-images.farfetch-contents.com/33/48/01/30/33480130_64387071_1000.jpg,,
00010743,Off-White Out Of Office For Walking White Black OG - 41 IT,OFF WHITE,HIGH,78,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010743.webp,https://cdn-images.farfetch-contents.com/23/34/66/72/23346672_56691416_480.jpg,,
00010745,Off-White Out Of Office For Walking White Black OG - 42 IT,OFF WHITE,MEDIUM,60,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010745.jpg,https://static.ftshp.digital/img/p/1/5/5/3/1/1/6/1553116.jpg,,
00010753,Off-White Out Of Office OOO Reverse White Dark Blue - 41 IT,OFF WHITE,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010753.webp,https://images.stockx.com/images/OFF-WHITE-Out-Of-Office-OOO-Low-Tops-Light-Blue-Yellow-Gradient.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1723235495,,
00010765,Off-White Out Of Office OOO White Blue Gum - 42 IT,OFF WHITE,MEDIUM,54,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010765.webp,https://cdn-images.farfetch-contents.com/22/91/15/44/22911544_53147122_1000.jpg,,
00010770,Off-White Out Of Office OOO Low Tops White Green Pink - 38W,OFF WHITE,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010770.webp,https://images.stockx.com/images/OFF-WHITE-Out-Of-Office-OOO-Low-Tops-White-Mint-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1701119225,,
00010785,Off-White Transparent Grey - No Color 42 IT,OFF WHITE,MEDIUM,42,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010785.jpg,https://static.vecteezy.com/system/resources/previews/015/601/593/original/off-white-color-palette-free-vector.jpg,,
00010797,Off-White Out Of Office Cream Logo Off White - 43 IT,OFF WHITE,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010797.webp,https://images.stockx.com/images/OFF-WHITE-Out-Of-Office-OOO-Low-Tops-White-Petrol.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1756414719,,
00010293,Off-White Be Right Back White Metallic - 41 IT,OFF WHITE,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010293.webp,https://images.stockx.com/images/OFF-WHITE-Be-Right-Back-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,,
00010295,Off-White Be Right Back White Metallic - 42 IT,OFF WHITE,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010295.webp,https://images.stockx.com/images/OFF-WHITE-Be-Right-Back-White-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1738193358,,
00051314,Adidas x Bad Bunny -Badbo 1.0 Resilience - 42 (8.5 US),ADIDAS X BAD BUNNY,MEDIUM,42,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00051314.jpg,https://dripkano.com/cdn/shop/files/9EB75F70-D99A-4388-8600-F8403BA33FE1.jpg?v=1704374803&width=1946,,
00051315,Adidas x Bad Bunny - Badbo 1.0 Resilience - 42.5 (9 US),ADIDAS X BAD BUNNY,MEDIUM,54,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00051315.webp,https://sneakerbardetroit.com/wp-content/uploads/2025/10/bad-bunny-adidas-badbo-1-0-signature-shoe-kj1468-release-date-1.webp,,
00051318,Adidas x Bad Bunny - Badbo 1.0 Resilience - 44 (10 US),ADIDAS X BAD BUNNY,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00051318.webp,https://images.stockx.com/images/adidas-BadBo-10-Bad-Bunny-Resilience-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1770393605,,
00051328,Adidas x Bad Bunny - Gazelle Indoor Cabo Rojo - 44 (10 US),ADIDAS X BAD BUNNY,HIGH,71,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00051328.jpg,https://images.stockx.com/360/adidas-Gazelle-Indoor-Bad-Bunny-Wonder-Clay/Images/adidas-Gazelle-Indoor-Bad-Bunny-Wonder-Clay/Lv2/img01.jpg?w=576&q=57&dpr=2&updated_at=1752092539&h=384,,
00051339.5,Air Jordan 3 x J BALVIN - Rio - 45 (11 US),NIKE,HIGH,117,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00051339.5.png,"https://static.nike.com/a/images/w_1280,q_auto,f_auto/75cd2cfb-00ed-4e70-80b1-7c48e3526f2b/air-jordan-3-x-j-balvin-rio-fn0344-001-release-date.jpg",,
00051349.5,Nike SB Dunk Low Tightbooth - 45 (11 US),NIKE,HIGH,93,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00051349.5.png,"https://static.nike.com/a/images/w_1280,q_auto,f_auto/7dfb4ae7-edd1-4c87-8303-bd514f83ec07/nike-sb-x-tightbooth®︎-dunk-low-pro-black-and-white-fd2629-100-release-date.jpg",,
00051351,Nike Jordan 1 x Travis Scoot - Medium Olive - 40.5 (7.5 US),NIKE,HIGH,125,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00051351.png,"https://static.nike.com/a/images/w_1280,q_auto,f_auto/34712e40-4f5a-4b2f-9abc-277d2330d934/women-s-air-jordan-1-low-x-travis-scott-medium-olive-dz4137-106-release-date.jpg",,
00051350,Nike Air Force 1 Low Drake NOCTA Certified Lover Boy 40 (7 US),NIKE,HIGH,81,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00051350.jpg,https://images.stockx.com/images/Nike-Air-Force-1-Low-Drake-NOCTA-Certified-Lover-Boy-Pink-Foam-GS.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=57&dpr=2&trim=color&updated_at=1741035907,,
00051352,Nike Air Force 1 Low Drake NOCTA Certified Lover Boy 41 (8 US),NIKE,HIGH,81,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00051352.jpg,https://images.stockx.com/images/Nike-Air-Force-1-Low-Drake-NOCTA-Certified-Lover-Boy-Pink-Foam-GS.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=57&dpr=2&trim=color&updated_at=1741035907,,
00051356,Nike Air Force 1 Low Drake NOCTA Certified Lover Boy 43 (9.5 US),NIKE,HIGH,81,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00051356.jpg,https://images.stockx.com/images/Nike-Air-Force-1-Low-Drake-NOCTA-Certified-Lover-Boy-Pink-Foam-GS.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=57&dpr=2&trim=color&updated_at=1741035907,,
00051358,Nike Air Force 1 Low Drake NOCTA Certified Lover Boy 44 (10 US),NIKE,HIGH,76,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00051358.jpg,https://www.newkick.vip/image/WORKING/CZ8065-100/Nike-Air-Force-1-Low-Drake-NOCTA-Certified-Lover-Boy-CZ8065-100-(13).jpg,,
16000037,JAM - Supreme/Hanes Crew Socks Black Pack x 4,SUPREME,HIGH,94,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000037.webp,https://cdn-images.farfetch-contents.com/30/29/25/59/30292559_59381476_1000.jpg,,
16000036,JAM - Supreme/Hanes Crew Socks White Pack x 4,SUPREME,HIGH,99,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000036.png,https://image.goat.com/transform/v1/attachments/product_template_pictures/images/103/561/640/original/99HAA26B_WHITE.png.png?action=crop&width=4000,,
PACK0304,Hanes Crew Socks White - Talla S - Color Gris 4 pack,SUPREME,HIGH,99,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/PACK0304.png,https://image.goat.com/transform/v1/attachments/product_template_pictures/images/103/561/640/original/99HAA26B_WHITE.png.png?action=crop&width=4000,,
00010227,Off White Out Of Office Graffiti Black White -  43,OFF WHITE,MEDIUM,53,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010227.jpg,https://images.stockx.com/images/OFF-WHITE-Out-Of-Office-OOO-Low-Off-White-White.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=41&dpr=3&trim=color&updated_at=1709747542,,
00010801,Off White Be Right Blue White - 40 IT,OFF WHITE,MEDIUM,54,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010801.jpg,https://www.off---white.com/dw/image/v2/BGDG_PRD/on/demandware.static/-/Sites-51/default/dw8bab1df1/images/zoom/OMIA295C99FAB001_0140_0.jpg?strip=false,,
00051365,Jordan 4 Fight Club - 42.5 (9),NIKE,MEDIUM,58,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00051365.webp,https://sneakerworld.dk/wp-content/uploads/2025/11/Nike-Air-Jordan-4-Fight-Club-IM4002-100.webp,,
00000309,Kit  de Limpieza Premium,TABAS & CARTERAS,MEDIUM,42,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000309.jpg,"https://imagedelivery.net/4fYuQyy-r8_rpBpcY7lH_A/falabellaPE/115577964_01/w=800,h=800,fit=pad",,
16000029,JAM - Off White Socks Black,SUPREME,HIGH,78,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000029.jpg,https://img.ssensemedia.com/images/231607M220001_1/off-white-black-arrow-socks.jpg,,
16000030,JAM - Tarjetero Burberry Black,BURBERRY,HIGH,82,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000030.webp,https://cdn-images.farfetch-contents.com/21/10/82/34/21108234_51409353_1000.jpg,,
16000031,JAM - Palm Angels Logo Palm Angels Black,PALM ANGELS,HIGH,76,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000031.webp,https://cdn-images.farfetch-contents.com/palm-angels-neck-logo-t-shirt-black_23894057_49171315_1000.jpg,,
16000032,JAM - Supreme Blue Towel,SUPREME,MEDIUM,52,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000032.jpg,https://down-my.img.susercontent.com/file/4f071e9ed8802d6fcc368de2198aa894,,
16000033,JAM - Backpack (SS20) Dark Red,SUPREME,HIGH,87,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000033.jpg,"https://images.stockx.com/images/Supreme-Backpack-SS20-Red.jpg?fit=fill&bg=FFFFFF&w=700&h=500&auto=format,compress&q=90&dpr=2&trim=color&updated_at=1611594037",,
16000034,JAM - Canvas Backpack Black,SUPREME,HIGH,93,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000034.webp,https://images.stockx.com/images/Supreme-Canvas-Backpack-Black-2.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1606318875?height=78&width=78,,
16000035,JAM - Supreme/Heller Bowls (Set of 6),SUPREME,MEDIUM,51,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000035.webp,https://images.stockx.com/images/Supreme-Heller-Bowls-Set-of-6-Red-2.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1681394581?height=78&width=78,,
16000039,JAM - Supreme/Hanes Crew Socks Red Pack x 4,SUPREME,HIGH,93,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000039.jpg,https://cdn.shopify.com/s/files/1/0644/5006/8714/files/h8iZc0Wh6Do.jpg?v=1715778913,,
16000040,JAM - Supreme/Hanes Boxer Briefs Fluorescent Yellow Pack x 2 - Size M,SUPREME,HIGH,105,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000040.webp,https://images.stockx.com/images/Supreme-Hanes-Boxer-Briefs-2-Pack-Flourescent-Yellow.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1676577822,,
16000041,JAM - Supreme/Hanes Boxer Briefs White Pack x 4 - Size XL,SUPREME,MEDIUM,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000041.jpg,https://i.pinimg.com/originals/9f/c3/b7/9fc3b7a483eebaaffb00fa6b6a7fc4bd.jpg,,
16000048,JAM - FOG Hoodie Stresh Limo - Talla XL - Color Negro Verdoso,ESSENTIALS,MEDIUM,52,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000048.jpg,https://media-photos.depop.com/b1/52676482/2397675623_003d5179ad2c4037a355f67b7d813de6/P0.jpg,,
16000045,JAM - FOG Hoodie Light Oatmeal - Talla M - Color Plomo Claro,ESSENTIALS,MEDIUM,58,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000045.jpg,https://img.shoplineapp.com/media/image_clips/65c23ee3e21e8f000e08735d/original.jpeg?1707228899,,
16000047,JAM- FOG Hoodie Light Oatmeal - Talla XL - Color Plomo Claro,ESSENTIALS,MEDIUM,58,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000047.webp,https://jacketuniverse.com/wp-content/uploads/2024/11/Essentials-Light-Oatmeal-Hoodie-700x856.webp,,
16000046,JAM - FOG Hoodie Light Oatmeal - Talla L - Color Plomo Claro,ESSENTIALS,HIGH,0,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/16000045.jpg,,ESSENTIALS|JAM - FOG Hoodie Light Oatmeal,
17000016,REX - Rexotic Zignature Denim Black Acid Wash - Size 34,Rexotic,MEDIUM,48,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/17000016.jpg,https://img.ssensemedia.com/images/231221M186002_1/solid-homme-black-acid-wash-jeans.jpg,,
00000249,Amiri Arts District Trucker Hat Stone Grey,AMIRI,HIGH,71,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000249.jpg,"https://media.endclothing.com/media/f_auto,q_auto:eco,w_1600/prodmedia/media/catalog/product/1/2/12-10-2023-BLR_AW23MAH023-GRY_2_1.jpg",,
00000250,Amiri MA Logo Trucker Cap Pond Blue/White,AMIRI,HIGH,75,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000250.webp,https://images.stockx.com/images/AMIRI-MA-Logo-Trucker-Cap-Pond-Blue-White.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1710789455,,
00000251,Amiri DJ Premier Record Canvas Hat Black,AMIRI,HIGH,105,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000251.jpg,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/093/445/855/original/1289296_01.jpg.jpeg?action=crop&width=750,,
00000252,Vale Forever Leonard Snapper Hat Black,VALLEY FOREVER,MEDIUM,42,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00000252.jpg,https://vipclothingstores.com/cdn/shop/files/IMG-1923.webp?v=1764350063&width=1440,,
00010813,Amiri Pebbled MA-1 Black - 41 IT,AMIRI,HIGH,93,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010813.webp,https://images.stockx.com/images/AMIRI-MA-1-Black-Leather.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1764365593,,
00010823,Amiri MA-1 White Red - 41IT,AMIRI,HIGH,93,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010823.webp,https://images.stockx.com/images/AMIRI-Ma-1-Varsity-White-Red.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1750177598,,
00010833,Amiri MA-1 Alabaster Red - 41IT,AMIRI,HIGH,93,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010833.jpg,https://images.stockx.com/images/AMIRI-MA-1-Alabaster-Red.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=57&dpr=2&trim=color&updated_at=1751053831,,
00010843,Amiri Classic Low Ocean Sky - 41IT,AMIRI,MEDIUM,57,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010843.jpg,https://images.stockx.com/images/AMIRI-Skel-Top-Low-Varsity-Ocean-Sky.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=41&dpr=3&trim=color&updated_at=1738958945,,
00010853,Amiri Classic Low White Grey - 43IT,AMIRI,MEDIUM,64,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010853.jpg,http://www.kicksmachine.com/cdn/shop/files/AMIRI-Classic-Low-White-Grey.webp?v=1745195229,,
10000006,RT - Off White Floating Arrow Purple Law Green - 43 IT,OFF WHITE,MEDIUM,65,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/10000006.png,https://image.goat.com/transform/v1/attachments/product_template_pictures/images/108/777/310/original/OMIA244S25LEA002_373A.png.png?action=crop&width=750,,
10000007,RT - Off White Out Of Office Strass in Black - 42 IT,OFF WHITE,HIGH,84,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/10000007.webp,https://cdn-images.farfetch-contents.com/32/27/82/46/32278246_62396452_1000.jpg,,
10000008,RT - Off White Out Of Office OOO Low Tops Strass Crystal Black White 43 IT,OFF WHITE,HIGH,107,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/10000008.webp,https://images.stockx.com/images/OFF-WHITE-Out-Of-Office-OOO-Low-Tops-Strass-Crystal-Embellished-Black-Womens.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1764365570,,
18000001,NF - AMIRI Bandana Denim SKEL Top Low Black - 41 IT,AMIRI,HIGH,70,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/18000001.jpg,https://www.mariosport-shop.com/wp-content/uploads/2025/09/Amiri-Skel-Top-Low-Bandana-Denim-Black-5.jpg,,
18000002,NF - AMIRI Bandana Denim SKEL Top Low Black - 42 IT,AMIRI,HIGH,70,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/18000002.jpg,https://www.mariosport-shop.com/wp-content/uploads/2025/09/Amiri-Skel-Top-Low-Bandana-Denim-Black-5.jpg,,
18000003,NF - AMIRI Bandana Denim SKEL Top Low Burgundy - 42 IT,AMIRI,HIGH,95,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/18000003.jpg,"https://media.endclothing.com/media/f_auto,q_auto:eco,w_1600/prodmedia/media/catalog/product/0/2/02-09-24-AJ_AMFOSR1058-652_4_1.jpg",,
18000004,NF - AMIRI SKEL Top Low White Green Mesh - 42 IT,AMIRI,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/18000004.jpg,"https://media.endclothing.com/media/f_auto,q_auto:eco,w_1600/prodmedia/media/catalog/product/2/5/25-01-2024-BLR_PS24MFS001-GRN_m1_1.jpg",,
18000005,NF - AMIRI Classic Low White Red - 43 IT,AMIRI,MEDIUM,58,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/18000005.png,https://authentic-shoes.com/wp-content/uploads/2024/11/luxity.vn_products_giay-nam-amir.png,,
18000006,NF - AMIRI SKEL Top High Slate Blue - 40 IT W,AMIRI,HIGH,105,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/18000006.png,https://image.goat.com/transform/v1/attachments/product_template_pictures/images/089/404/037/original/PF23MFS046_533.png.png?action=crop&width=750,,
18000007,NF - AMIRI SKEL Top High White Red - 43 IT,AMIRI,HIGH,99,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/18000007.webp,https://images.stockx.com/images/AMIRI-Skel-Panelled-High-Top-White-Red-Product.jpg?fit=fill&bg=FFFFFF&w=700&h=500&fm=webp&auto=compress&q=90&dpr=2&trim=color&updated_at=1652283276,,
18000008,NF - AMIRI SKEL Top High Bandana Blue - 41 IT,AMIRI,HIGH,105,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/18000008.png,https://image.goat.com/transform/v1/attachments/product_template_pictures/images/065/052/024/original/PS22MFS016_420.png.png?action=crop&width=750,,
00010863,Amiri Classic Low White Red - 41IT,AMIRI,MEDIUM,58,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00010863.webp,https://cdn-images.farfetch-contents.com/23/78/95/23/23789523_53767657_1000.jpg,,
12000030,JR - Travis Scott x FC Barcelona 1899 Distressed Hat Multicolor,Travis Scott x FC Barcelona,HIGH,101,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/12000030.jpg,https://images.stockx.com/images/Travis-Scott-x-FC-Barcelona-1899-Distressed-Hat-Multicolor.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=57&dpr=2&trim=color&updated_at=1746803550,,
00050839.5,Nike Mind 001 LT Smoke Grey - 45 (11 US),NIKE,HIGH,117,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00050839.5.jpg,https://static.nike.com/a/images/t_web_pdp_936_v2/f_auto/930c1f5c-5116-4ed4-b650-333074bbde60/NIKE+MIND+001.png,,
19000091,Goods Conjunto Goodsland - Size M,GOODS,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/19000091.png,https://goodspe.com/cdn/shop/files/conjuntodelanterogoodsland_1.png?v=1751063884&width=600,,
19000215,Goods Short Dance Rous White/Pink - Size S,GOODS,LOW,12,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/19000215.jpg,https://cdna.lystit.com/photos/dickssportinggoods/2a57ccdf/nike-Pinksicle-Club-Fleece-Graphic-Shorts-regular-And-Big-a-Tall.jpeg,,
00002401,Travis Scott South America Skitzo T-Shirt White - Size M,TRAVIS SCOTT,HIGH,101,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00002401.jpg,https://images.stockx.com/images/Travis-Scott-Utopia-Tour-Skitzo-Circus-Maximus-South-America-Tee-White.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=57&dpr=2&trim=color&updated_at=1751009337,,
00005126,Eric Emanuel EE Basic/Core Short Grey Bark/Blue - Size S,Eric Emanuel,HIGH,89,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00005126.webp,https://images.stockx.com/images/Eric-Emanuel-EE-Basic-Short-Grey-Blue.png?fit=fill&bg=FFFFFF&w=480&h=320&fm=webp&auto=compress&dpr=2&trim=color&updated_at=1625189000&q=60,,
00005137,Eric Emanuel EE Basic/Core Short EE Bolt Black - Size M,Eric Emanuel,HIGH,95,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/00005137.webp,https://images.stockx.com/images/Eric-Emanuel-EE-Basic-Short-EE-Bolt-Black.jpg?fit=fill&bg=FFFFFF&w=480&h=320&fm=webp&auto=compress&dpr=2&trim=color&updated_at=1696358306&q=60,,
19000000,Goods Sorry Mommy - Size S,GOODS,HIGH,83,https://aws-marcostorresalarcon-bucket.s3.us-east-2.amazonaws.com/products/19000000.png,http://goodspe.com/cdn/shop/files/CapturadePantalla2023-11-24ala_s_16.11.42.png?v=1700860398,,
